Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2021-08-19 00:00:00,Germany,Germany,DE,367.77,429.79,61.71,46.29,entsoe.eu,,
2021-08-20 00:00:00,Germany,Germany,DE,429.51,497.20,55.97,38.83,entsoe.eu,,
2021-08-21 00:00:00,Germany,Germany,DE,380.78,449.15,60.49,41.39,entsoe.eu,,
2021-08-22 00:00:00,Germany,Germany,DE,318.77,380.46,66.61,45.94,entsoe.eu,,
2021-08-23 00:00:00,Germany,Germany,DE,363.88,425.15,62.20,45.73,entsoe.eu,,
2021-08-24 00:00:00,Germany,Germany,DE,387.41,450.87,60.06,42.97,entsoe.eu,,
2021-08-25 00:00:00,Germany,Germany,DE,298.60,355.30,68.97,54.47,entsoe.eu,,
2021-08-26 00:00:00,Germany,Germany,DE,326.90,384.89,65.90,50.80,entsoe.eu,,
2021-08-27 00:00:00,Germany,Germany,DE,329.77,388.53,65.49,50.40,entsoe.eu,,
2021-08-28 00:00:00,Germany,Germany,DE,298.44,357.75,68.85,49.20,entsoe.eu,,
2021-08-29 00:00:00,Germany,Germany,DE,329.64,390.71,65.77,45.46,entsoe.eu,,
2021-08-30 00:00:00,Germany,Germany,DE,384.32,445.95,60.50,43.96,entsoe.eu,,
2021-08-31 00:00:00,Germany,Germany,DE,403.40,467.34,57.83,41.57,entsoe.eu,,
2021-09-01 00:00:00,Germany,Germany,DE,426.36,493.21,54.76,37.79,entsoe.eu,,
2021-09-02 00:00:00,Germany,Germany,DE,433.44,501.45,54.15,37.71,entsoe.eu,,
2021-09-03 00:00:00,Germany,Germany,DE,411.81,477.28,57.27,42.13,entsoe.eu,,
2021-09-04 00:00:00,Germany,Germany,DE,418.93,486.49,57.04,39.44,entsoe.eu,,
2021-09-05 00:00:00,Germany,Germany,DE,383.91,450.19,60.21,42.56,entsoe.eu,,
2021-09-06 00:00:00,Germany,Germany,DE,469.23,539.81,50.60,34.15,entsoe.eu,,
2021-09-07 00:00:00,Germany,Germany,DE,473.23,544.63,49.60,32.65,entsoe.eu,,
2021-09-08 00:00:00,Germany,Germany,DE,444.56,513.10,52.72,37.68,entsoe.eu,,
2021-09-09 00:00:00,Germany,Germany,DE,456.10,525.52,51.22,36.47,entsoe.eu,,
2021-09-10 00:00:00,Germany,Germany,DE,491.16,563.15,47.67,32.32,entsoe.eu,,
2021-09-11 00:00:00,Germany,Germany,DE,465.08,534.04,52.19,36.31,entsoe.eu,,
2021-09-12 00:00:00,Germany,Germany,DE,409.10,475.64,57.66,42.00,entsoe.eu,,
2021-09-13 00:00:00,Germany,Germany,DE,498.02,569.57,47.92,32.21,entsoe.eu,,
2021-09-14 00:00:00,Germany,Germany,DE,467.68,538.12,50.22,35.33,entsoe.eu,,
2021-09-15 00:00:00,Germany,Germany,DE,464.33,533.56,50.09,34.91,entsoe.eu,,
2021-09-16 00:00:00,Germany,Germany,DE,434.75,500.85,53.29,40.54,entsoe.eu,,
2021-09-17 00:00:00,Germany,Germany,DE,481.52,552.43,48.84,33.89,entsoe.eu,,
2021-09-18 00:00:00,Germany,Germany,DE,469.85,539.61,52.22,37.05,entsoe.eu,,
2021-09-19 00:00:00,Germany,Germany,DE,431.97,499.41,55.96,39.54,entsoe.eu,,
2021-09-20 00:00:00,Germany,Germany,DE,513.81,588.72,44.97,27.61,entsoe.eu,,
2021-09-21 00:00:00,Germany,Germany,DE,469.81,538.49,50.86,35.28,entsoe.eu,,
2021-09-22 00:00:00,Germany,Germany,DE,453.92,521.12,52.94,38.52,entsoe.eu,,
2021-09-23 00:00:00,Germany,Germany,DE,260.89,311.76,72.75,61.39,entsoe.eu,,
2021-09-24 00:00:00,Germany,Germany,DE,349.33,407.25,64.00,52.22,entsoe.eu,,
2021-09-25 00:00:00,Germany,Germany,DE,460.50,531.20,52.92,39.27,entsoe.eu,,
2021-09-26 00:00:00,Germany,Germany,DE,457.60,528.14,53.51,38.39,entsoe.eu,,
